Scene,Tile,T,Z,C,X [micron],Y [micron],Z [micron],Time [s]
0,1372,0,0,0,-31504.0,11299.2,3777.9,211.615
0,1373,0,0,0,-31187.2,11299.2,3778.2,211.625
0,1374,0,0,0,-30870.4,11299.2,3778.6,211.652
0,1375,0,0,0,-30553.6,11299.2,3778.9,211.662
0,1376,0,0,0,-30236.8,11299.2,3779.3,211.672
0,1377,0,0,0,-29920.0,11299.2,3779.7,211.703
0,1378,0,0,0,-29603.2,11299.2,3780.0,211.717
0,1379,0,0,0,-29286.4,11299.2,3780.4,211.742
0,1380,0,0,0,-28969.6,11299.2,3780.8,211.752
0,1381,0,0,0,-28652.8,11299.2,3781.1,211.762
0,1382,0,0,0,-28336.0,11299.2,3781.5,211.786
0,1383,0,0,0,-28019.2,11299.2,3781.9,211.796
0,1384,0,0,0,-27702.4,11299.2,3782.2,211.806
0,1385,0,0,0,-27385.6,11299.2,3782.6,211.816
0,1386,0,0,0,-27068.8,11299.2,3783.0,211.826
0,1387,0,0,0,-26752.0,11299.2,3783.4,211.836
0,1388,0,0,0,-26435.2,11299.2,3783.7,211.846
0,1389,0,0,0,-26118.4,11299.2,3784.1,211.856
0,1390,0,0,0,-25801.6,11299.2,3784.5,211.866
0,1391,0,0,0,-25484.8,11299.2,3784.9,211.876
0,1392,0,0,0,-25168.0,11299.2,3785.3,211.886
0,1393,0,0,0,-24851.2,11299.2,3785.7,211.896
0,1394,0,0,0,-24534.4,11299.2,3786.0,211.906
0,1395,0,0,0,-24217.6,11299.2,3786.4,211.916
0,1396,0,0,0,-23900.8,11299.2,3786.9,211.928
0,1397,0,0,0,-23584.0,11299.2,3787.2,211.938
0,1398,0,0,0,-23267.2,11299.2,3787.6,211.950
0,1399,0,0,0,-22950.4,11299.2,3787.9,211.965
0,1400,0,0,0,-22633.6,11536.8,3788.7,221.013
0,1401,0,0,0,-22950.4,11536.8,3788.2,221.023
0,1402,0,0,0,-23267.2,11536.8,3787.8,221.034
0,1403,0,0,0,-23584.0,11536.8,3787.4,221.044
0,1404,0,0,0,-23900.8,11536.8,3787.0,221.054
0,1405,0,0,0,-24217.6,11536.8,3786.6,221.069
0,1406,0,0,0,-24534.4,11536.8,3786.2,221.082
0,1407,0,0,0,-24851.2,11536.8,3785.9,221.094
0,1408,0,0,0,-25168.0,11536.8,3785.5,221.116
0,1409,0,0,0,-25484.8,11536.8,3785.1,221.126
0,1410,0,0,0,-25801.6,11536.8,3784.7,221.136
0,1411,0,0,0,-26118.4,11536.8,3784.3,221.146
0,1412,0,0,0,-26435.2,11536.8,3783.9,221.162
0,1413,0,0,0,-26752.0,11536.8,3783.6,221.172
0,1414,0,0,0,-27068.8,11536.8,3783.2,221.188
0,1415,0,0,0,-27385.6,11536.8,3782.8,221.199
0,1416,0,0,0,-27702.4,11536.8,3782.4,221.212
0,1417,0,0,0,-28019.2,11536.8,3782.1,221.222
0,1418,0,0,0,-28336.0,11536.8,3781.7,221.232
0,1419,0,0,0,-28652.8,11536.8,3781.3,221.242
0,1420,0,0,0,-28969.6,11536.8,3780.9,221.252
0,1421,0,0,0,-29286.4,11536.8,3780.6,221.265
0,1422,0,0,0,-29603.2,11536.8,3780.2,221.275
0,1423,0,0,0,-29920.0,11536.8,3779.8,221.285
0,1424,0,0,0,-30236.8,11536.8,3779.5,221.295
0,1425,0,0,0,-30553.6,11536.8,3779.1,221.305
0,1426,0,0,0,-30870.4,11536.8,3778.8,221.315
0,1427,0,0,0,-31187.2,11536.8,3778.4,221.325
0,1428,0,0,0,-31504.0,11536.8,3778.0,221.336
0,1429,0,0,0,-31820.8,11536.8,3777.7,221.346
0,1430,0,0,0,-32137.6,11536.8,3777.3,221.356
0,1431,0,0,0,-32454.4,11536.8,3777.0,221.369
0,1432,0,0,0,-32771.2,11536.8,3776.6,221.379
0,1433,0,0,0,-33088.0,11536.8,3776.3,221.391
0,1434,0,0,0,-33404.8,11536.8,3775.9,221.401
0,1435,0,0,0,-33721.6,11536.8,3775.5,221.411
0,1436,0,0,0,-34038.4,11536.8,3775.2,221.471
0,1437,0,0,0,-34355.2,11536.8,3774.8,221.483
0,1438,0,0,0,-34672.0,11536.8,3774.5,221.494
0,1439,0,0,0,-34988.8,11536.8,3774.1,221.509
0,1440,0,0,0,-35305.6,11536.8,3773.8,221.521
0,1441,0,0,0,-35622.4,11536.8,3773.4,221.531
0,1442,0,0,0,-35939.2,11536.8,3773.1,221.541
0,1443,0,0,0,-36256.0,11536.8,3772.7,221.551
0,1444,0,0,0,-36572.8,11536.8,3772.3,221.561
0,1445,0,0,0,-36889.6,11536.8,3772.0,221.572
0,1446,0,0,0,-37206.4,11536.8,3771.6,221.583
0,1447,0,0,0,-37523.2,11536.8,3771.3,221.595
0,1448,0,0,0,-37840.0,11536.8,3770.9,221.605
0,1449,0,0,0,-38156.8,11536.8,3770.5,221.615
0,1450,0,0,0,-38473.6,11536.8,3770.2,221.625
0,1451,0,0,0,-38790.4,11536.8,3769.8,221.635
0,1452,0,0,0,-39107.2,11536.8,3769.4,221.645
0,1453,0,0,0,-39424.0,11536.8,3769.1,221.666
0,1454,0,0,0,-39740.8,11536.8,3768.6,221.682
0,1455,0,0,0,-40057.6,11536.8,3768.2,221.693
0,1456,0,0,0,-40374.4,11536.8,3768.0,221.725
0,1457,0,0,0,-40691.2,11536.8,3767.6,221.735
0,1458,0,0,0,-41008.0,11536.8,3767.2,221.745
0,1459,0,0,0,-41008.0,11774.4,3767.6,230.083
0,1460,0,0,0,-40691.2,11774.4,3767.8,230.093
0,1461,0,0,0,-40374.4,11774.4,3768.3,230.103
0,1462,0,0,0,-40057.6,11774.4,3768.7,230.113
0,1463,0,0,0,-39740.8,11774.4,3769.0,230.123
0,1464,0,0,0,-39424.0,11774.4,3769.4,230.133
0,1465,0,0,0,-39107.2,11774.4,3769.7,230.197
0,1466,0,0,0,-38790.4,11774.4,3770.1,230.236
0,1467,0,0,0,-38473.6,11774.4,3770.5,230.246
0,1468,0,0,0,-38156.8,11774.4,3770.8,230.256
0,1469,0,0,0,-37840.0,11774.4,3771.2,230.266
0,1470,0,0,0,-37523.2,11774.4,3771.5,230.278
0,1471,0,0,0,-37206.4,11774.4,3771.9,230.289
0,1472,0,0,0,-36889.6,11774.4,3772.2,230.299
0,1473,0,0,0,-36572.8,11774.4,3772.6,230.309
0,1474,0,0,0,-36256.0,11774.4,3772.9,230.334
0,1475,0,0,0,-35939.2,11774.4,3773.3,230.344
0,1476,0,0,0,-35622.4,11774.4,3773.6,230.354
0,1477,0,0,0,-35305.6,11774.4,3774.0,230.364
0,1478,0,0,0,-34988.8,11774.4,3774.3,230.374
0,1479,0,0,0,-34672.0,11774.4,3774.7,230.384
0,1480,0,0,0,-34355.2,11774.4,3775.0,230.394
0,1481,0,0,0,-34038.4,11774.4,3775.4,230.404
0,1482,0,0,0,-33721.6,11774.4,3775.8,230.414
0,1483,0,0,0,-33404.8,11774.4,3776.1,230.424
0,1484,0,0,0,-33088.0,11774.4,3776.5,230.437
0,1485,0,0,0,-32771.2,11774.4,3776.8,230.447
0,1486,0,0,0,-32454.4,11774.4,3777.2,230.463
0,1487,0,0,0,-32137.6,11774.4,3777.5,230.473
0,1488,0,0,0,-31820.8,11774.4,3777.9,230.483
0,1489,0,0,0,-31504.0,11774.4,3778.2,230.493
0,1490,0,0,0,-31187.2,11774.4,3778.6,230.503
0,1491,0,0,0,-30870.4,11774.4,3779.0,230.513
0,1492,0,0,0,-30553.6,11774.4,3779.3,230.525
0,1493,0,0,0,-30236.8,11774.4,3779.7,230.535
0,1494,0,0,0,-29920.0,11774.4,3780.0,230.554
0,1495,0,0,0,-29603.2,11774.4,3780.4,230.576
0,1496,0,0,0,-29286.4,11774.4,3780.8,230.596
0,1497,0,0,0,-28969.6,11774.4,3781.1,230.608
0,1498,0,0,0,-28652.8,11774.4,3781.5,230.624
0,1499,0,0,0,-28336.0,11774.4,3781.9,230.637
0,1500,0,0,0,-28019.2,11774.4,3782.2,230.647
0,1501,0,0,0,-27702.4,11774.4,3782.6,230.661
0,1502,0,0,0,-27385.6,11774.4,3783.0,230.671
0,1503,0,0,0,-27068.8,11774.4,3783.4,230.681
0,1504,0,0,0,-26752.0,11774.4,3783.7,230.691
0,1505,0,0,0,-26435.2,11774.4,3784.1,230.701
0,1506,0,0,0,-26118.4,11774.4,3784.5,230.711
0,1507,0,0,0,-25801.6,11774.4,3784.9,230.721
0,1508,0,0,0,-25484.8,11774.4,3785.3,230.731
0,1509,0,0,0,-25168.0,11774.4,3785.7,230.741
0,1510,0,0,0,-24851.2,11774.4,3786.1,230.751
0,1511,0,0,0,-24534.4,11774.4,3786.5,230.769
0,1512,0,0,0,-24217.6,11774.4,3786.9,230.779
0,1513,0,0,0,-23900.8,11774.4,3787.3,230.789
0,1514,0,0,0,-23584.0,11774.4,3787.7,230.799
0,1515,0,0,0,-23267.2,11774.4,3788.1,230.809
0,1516,0,0,0,-22950.4,11774.4,3788.5,230.825
0,1517,0,0,0,-22633.6,11774.4,3788.9,230.835
0,1518,0,0,0,-22316.8,11774.4,3789.4,230.845
0,1519,0,0,0,-22316.8,12012.0,3789.5,239.483
0,1520,0,0,0,-22633.6,12012.0,3789.1,239.493
0,1521,0,0,0,-22950.4,12012.0,3788.8,239.503
0,1522,0,0,0,-23267.2,12012.0,3788.3,239.513
0,1523,0,0,0,-23584.0,12012.0,3787.9,239.591
0,1524,0,0,0,-23900.8,12012.0,3787.5,239.607
0,1525,0,0,0,-24217.6,12012.0,3787.1,239.617
0,1526,0,0,0,-24534.4,12012.0,3786.7,239.630
0,1527,0,0,0,-24851.2,12012.0,3786.3,239.660
0,1528,0,0,0,-25168.0,12012.0,3785.9,239.685
0,1529,0,0,0,-25484.8,12012.0,3785.5,239.695
0,1530,0,0,0,-25801.6,12012.0,3785.1,239.712
0,1531,0,0,0,-26118.4,12012.0,3784.7,239.722
0,1532,0,0,0,-26435.2,12012.0,3784.3,239.735
0,1533,0,0,0,-26752.0,12012.0,3783.9,239.745
0,1534,0,0,0,-27068.8,12012.0,3783.5,239.755
0,1535,0,0,0,-27385.6,12012.0,3783.2,239.765
0,1536,0,0,0,-27702.4,12012.0,3782.8,239.775
0,1537,0,0,0,-28019.2,12012.0,3782.3,239.785
0,1538,0,0,0,-28336.0,12012.0,3782.1,239.795
0,1539,0,0,0,-28652.8,12012.0,3781.7,239.805
0,1540,0,0,0,-28969.6,12012.0,3781.3,239.815
0,1541,0,0,0,-29286.4,12012.0,3780.9,239.830
0,1542,0,0,0,-29603.2,12012.0,3780.6,239.842
0,1543,0,0,0,-29920.0,12012.0,3780.2,239.852
0,1544,0,0,0,-30236.8,12012.0,3779.9,239.862
0,1545,0,0,0,-30553.6,12012.0,3779.5,239.872
0,1546,0,0,0,-30870.4,12012.0,3779.1,239.882
0,1547,0,0,0,-31187.2,12012.0,3778.8,239.892
0,1548,0,0,0,-31504.0,12012.0,3778.4,239.914
0,1549,0,0,0,-31820.8,12012.0,3778.1,239.924
0,1550,0,0,0,-32137.6,12012.0,3777.7,239.936
0,1551,0,0,0,-32454.4,12012.0,3777.4,239.947
0,1552,0,0,0,-32771.2,12012.0,3777.0,239.957
0,1553,0,0,0,-33088.0,12012.0,3776.7,239.973
0,1554,0,0,0,-33404.8,12012.0,3776.3,239.991
0,1555,0,0,0,-33721.6,12012.0,3776.0,240.024
0,1556,0,0,0,-34038.4,12012.0,3775.6,240.036
0,1557,0,0,0,-34355.2,12012.0,3775.3,240.047
0,1558,0,0,0,-34672.0,12012.0,3774.9,240.057
0,1559,0,0,0,-34988.8,12012.0,3774.6,240.070
0,1560,0,0,0,-35305.6,12012.0,3774.2,240.089
0,1561,0,0,0,-35622.4,12012.0,3773.9,240.099
0,1562,0,0,0,-35939.2,12012.0,3773.5,240.114
0,1563,0,0,0,-36256.0,12012.0,3773.2,240.131
0,1564,0,0,0,-36572.8,12012.0,3772.8,240.141
0,1565,0,0,0,-36889.6,12012.0,3772.5,240.152
0,1566,0,0,0,-37206.4,12012.0,3772.1,240.162
0,1567,0,0,0,-37523.2,12012.0,3771.8,240.172
0,1568,0,0,0,-37840.0,12012.0,3771.5,240.182
0,1569,0,0,0,-38156.8,12012.0,3771.1,240.192
0,1570,0,0,0,-38473.6,12012.0,3770.8,240.211
0,1571,0,0,0,-38790.4,12012.0,3770.4,240.221
0,1572,0,0,0,-39107.2,12012.0,3770.1,240.234
0,1573,0,0,0,-39424.0,12012.0,3769.7,240.250
0,1574,0,0,0,-39740.8,12012.0,3769.4,240.260
0,1575,0,0,0,-40057.6,12012.0,3769.0,240.271
0,1576,0,0,0,-40374.4,12012.0,3768.6,240.283
0,1577,0,0,0,-40691.2,12012.0,3768.4,240.293
0,1578,0,0,0,-40691.2,12249.6,3768.6,248.019
0,1579,0,0,0,-40374.4,12249.6,3769.0,248.029
0,1580,0,0,0,-40057.6,12249.6,3769.3,248.039
0,1581,0,0,0,-39740.8,12249.6,3769.7,248.055
0,1582,0,0,0,-39424.0,12249.6,3770.0,248.067
0,1583,0,0,0,-39107.2,12249.6,3770.4,248.080
0,1584,0,0,0,-38790.4,12249.6,3770.7,248.092
0,1585,0,0,0,-38473.6,12249.6,3771.1,248.102
0,1586,0,0,0,-38156.8,12249.6,3771.4,248.112
0,1587,0,0,0,-37840.0,12249.6,3771.7,248.122
0,1588,0,0,0,-37523.2,12249.6,3772.1,248.132
0,1589,0,0,0,-37206.4,12249.6,3772.4,248.142
0,1590,0,0,0,-36889.6,12249.6,3772.8,248.153
0,1591,0,0,0,-36572.8,12249.6,3773.1,248.164
0,1592,0,0,0,-36256.0,12249.6,3773.4,248.174
0,1593,0,0,0,-35939.2,12249.6,3773.8,248.191
0,1594,0,0,0,-35622.4,12249.6,3774.1,248.201
0,1595,0,0,0,-35305.6,12249.6,3774.5,248.211
0,1596,0,0,0,-34988.8,12249.6,3774.8,248.221
0,1597,0,0,0,-34672.0,12249.6,3775.2,248.231
0,1598,0,0,0,-34355.2,12249.6,3775.5,248.244
0,1599,0,0,0,-34038.4,12249.6,3775.8,248.254
0,1600,0,0,0,-33721.6,12249.6,3776.2,248.264
0,1601,0,0,0,-33404.8,12249.6,3776.5,248.274
0,1602,0,0,0,-33088.0,12249.6,3776.9,248.284
0,1603,0,0,0,-32771.2,12249.6,3777.2,248.294
0,1604,0,0,0,-32454.4,12249.6,3777.6,248.304
0,1605,0,0,0,-32137.6,12249.6,3777.9,248.314
0,1606,0,0,0,-31820.8,12249.6,3778.4,248.324
0,1607,0,0,0,-31504.0,12249.6,3778.6,248.334
0,1608,0,0,0,-31187.2,12249.6,3779.0,248.387
0,1609,0,0,0,-30870.4,12249.6,3779.3,248.397
0,1610,0,0,0,-30553.6,12249.6,3779.7,248.407
0,1611,0,0,0,-30236.8,12249.6,3780.0,248.417
0,1612,0,0,0,-29920.0,12249.6,3780.4,248.428
0,1613,0,0,0,-29603.2,12249.6,3780.9,248.442
0,1614,0,0,0,-29286.4,12249.6,3781.1,248.481
0,1615,0,0,0,-28969.6,12249.6,3781.5,248.491
0,1616,0,0,0,-28652.8,12249.6,3781.9,248.503
0,1617,0,0,0,-28336.0,12249.6,3782.2,248.514
0,1618,0,0,0,-28019.2,12249.6,3782.6,248.524
0,1619,0,0,0,-27702.4,12249.6,3783.0,248.536
0,1620,0,0,0,-27385.6,12249.6,3783.4,248.546
0,1621,0,0,0,-27068.8,12249.6,3783.7,248.566
0,1622,0,0,0,-26752.0,12249.6,3784.1,248.576
0,1623,0,0,0,-26435.2,12249.6,3784.5,248.586
0,1624,0,0,0,-26118.4,12249.6,3784.9,248.603
0,1625,0,0,0,-25801.6,12249.6,3785.3,248.613
0,1626,0,0,0,-25484.8,12249.6,3785.7,248.623
0,1627,0,0,0,-25168.0,12249.6,3786.1,248.633
0,1628,0,0,0,-24851.2,12249.6,3786.5,248.644
0,1629,0,0,0,-24534.4,12249.6,3786.9,248.655
0,1630,0,0,0,-24217.6,12249.6,3787.3,248.665
0,1631,0,0,0,-23900.8,12249.6,3787.8,248.675
0,1632,0,0,0,-23584.0,12249.6,3788.1,248.685
0,1633,0,0,0,-23267.2,12249.6,3788.5,248.695
0,1634,0,0,0,-22950.4,12249.6,3788.9,248.705
0,1635,0,0,0,-22633.6,12249.6,3789.3,248.715
0,1636,0,0,0,-22316.8,12249.6,3789.8,248.725
0,1637,0,0,0,-22000.0,12249.6,3790.3,248.735
0,1638,0,0,0,-22000.0,12487.2,3790.4,255.947
0,1639,0,0,0,-22316.8,12487.2,3789.9,255.957
0,1640,0,0,0,-22633.6,12487.2,3789.6,255.967
0,1641,0,0,0,-22950.4,12487.2,3789.1,255.977
0,1642,0,0,0,-23267.2,12487.2,3788.7,255.987
0,1643,0,0,0,-23584.0,12487.2,3788.3,256.053
0,1644,0,0,0,-23900.8,12487.2,3787.9,256.063
0,1645,0,0,0,-24217.6,12487.2,3787.5,256.073
0,1646,0,0,0,-24534.4,12487.2,3787.1,256.083
0,1647,0,0,0,-24851.2,12487.2,3786.7,256.121
0,1648,0,0,0,-25168.0,12487.2,3786.3,256.133
0,1649,0,0,0,-25484.8,12487.2,3785.9,256.144
0,1650,0,0,0,-25801.6,12487.2,3785.5,256.163
0,1651,0,0,0,-26118.4,12487.2,3785.1,256.173
0,1652,0,0,0,-26435.2,12487.2,3784.7,256.188
0,1653,0,0,0,-26752.0,12487.2,3784.3,256.198
0,1654,0,0,0,-27068.8,12487.2,3783.9,256.208
0,1655,0,0,0,-27385.6,12487.2,3783.5,256.218
0,1656,0,0,0,-27702.4,12487.2,3783.2,256.228
0,1657,0,0,0,-28019.2,12487.2,3782.8,256.238
0,1658,0,0,0,-28336.0,12487.2,3782.4,256.250
0,1659,0,0,0,-28652.8,12487.2,3782.1,256.260
0,1660,0,0,0,-28969.6,12487.2,3781.7,256.272
0,1661,0,0,0,-29286.4,12487.2,3781.3,256.282
0,1662,0,0,0,-29603.2,12487.2,3781.0,256.292
0,1663,0,0,0,-29920.0,12487.2,3780.6,256.302
0,1664,0,0,0,-30236.8,12487.2,3780.2,256.312
0,1665,0,0,0,-30553.6,12487.2,3779.9,256.324
0,1666,0,0,0,-30870.4,12487.2,3779.5,256.334
0,1667,0,0,0,-31187.2,12487.2,3779.2,256.345
0,1668,0,0,0,-31504.0,12487.2,3778.8,256.355
0,1669,0,0,0,-31820.8,12487.2,3778.5,256.366
0,1670,0,0,0,-32137.6,12487.2,3778.1,256.376
0,1671,0,0,0,-32454.4,12487.2,3777.8,256.387
0,1672,0,0,0,-32771.2,12487.2,3777.4,256.397
0,1673,0,0,0,-33088.0,12487.2,3777.1,256.410
0,1674,0,0,0,-33404.8,12487.2,3776.7,256.421
0,1675,0,0,0,-33721.6,12487.2,3776.4,256.434
0,1676,0,0,0,-34038.4,12487.2,3776.1,256.444
0,1677,0,0,0,-34355.2,12487.2,3775.7,256.455
0,1678,0,0,0,-34672.0,12487.2,3775.4,256.465
0,1679,0,0,0,-34988.8,12487.2,3775.0,256.475
0,1680,0,0,0,-35305.6,12487.2,3774.7,256.485
0,1681,0,0,0,-35622.4,12487.2,3774.4,256.495
0,1682,0,0,0,-35939.2,12487.2,3774.0,256.505
0,1683,0,0,0,-36256.0,12487.2,3773.7,256.515
0,1684,0,0,0,-36572.8,12487.2,3773.4,256.525
0,1685,0,0,0,-36889.6,12487.2,3773.0,256.535
0,1686,0,0,0,-37206.4,12487.2,3772.7,256.545
0,1687,0,0,0,-37523.2,12487.2,3772.4,256.555
0,1688,0,0,0,-37840.0,12487.2,3772.0,256.565
0,1689,0,0,0,-38156.8,12487.2,3771.7,256.575
0,1690,0,0,0,-38473.6,12487.2,3771.4,256.585
0,1691,0,0,0,-38790.4,12487.2,3771.0,256.595
0,1692,0,0,0,-39107.2,12487.2,3770.7,256.605
0,1693,0,0,0,-39424.0,12487.2,3770.4,256.615
0,1694,0,0,0,-39740.8,12487.2,3770.0,256.625
0,1695,0,0,0,-40057.6,12487.2,3769.7,256.635
0,1696,0,0,0,-40374.4,12487.2,3769.3,256.645
0,1697,0,0,0,-40691.2,12487.2,3769.0,256.655
0,1698,0,0,0,-40374.4,12724.8,3769.7,265.213
0,1699,0,0,0,-40057.6,12724.8,3770.0,265.223
0,1700,0,0,0,-39740.8,12724.8,3770.4,265.233
0,1701,0,0,0,-39424.0,12724.8,3770.8,265.245
0,1702,0,0,0,-39107.2,12724.8,3771.0,265.308
0,1703,0,0,0,-38790.4,12724.8,3771.3,265.318
0,1704,0,0,0,-38473.6,12724.8,3771.7,265.328
0,1705,0,0,0,-38156.8,12724.8,3772.0,265.338
0,1706,0,0,0,-37840.0,12724.8,3772.3,265.349
0,1707,0,0,0,-37523.2,12724.8,3772.7,265.364
0,1708,0,0,0,-37206.4,12724.8,3773.0,265.392
0,1709,0,0,0,-36889.6,12724.8,3773.3,265.403
0,1710,0,0,0,-36572.8,12724.8,3773.6,265.413
0,1711,0,0,0,-36256.0,12724.8,3774.0,265.423
0,1712,0,0,0,-35939.2,12724.8,3774.3,265.434
0,1713,0,0,0,-35622.4,12724.8,3774.6,265.444
0,1714,0,0,0,-35305.6,12724.8,3775.0,265.456
0,1715,0,0,0,-34988.8,12724.8,3775.3,265.471
0,1716,0,0,0,-34672.0,12724.8,3775.6,265.483
0,1717,0,0,0,-34355.2,12724.8,3776.0,265.496
0,1718,0,0,0,-34038.4,12724.8,3776.3,265.507
0,1719,0,0,0,-33721.6,12724.8,3776.6,265.554
0,1720,0,0,0,-33404.8,12724.8,3777.0,265.566
0,1721,0,0,0,-33088.0,12724.8,3777.3,265.577
0,1722,0,0,0,-32771.2,12724.8,3777.6,265.587
0,1723,0,0,0,-32454.4,12724.8,3778.0,265.605
0,1724,0,0,0,-32137.6,12724.8,3778.3,265.615
0,1725,0,0,0,-31820.8,12724.8,3778.7,265.625
0,1726,0,0,0,-31504.0,12724.8,3779.0,265.635
0,1727,0,0,0,-31187.2,12724.8,3779.4,265.645
0,1728,0,0,0,-30870.4,12724.8,3779.7,265.655
0,1729,0,0,0,-30553.6,12724.8,3780.1,265.665
0,1730,0,0,0,-30236.8,12724.8,3780.4,265.675
0,1731,0,0,0,-29920.0,12724.8,3780.8,265.685
0,1732,0,0,0,-29603.2,12724.8,3781.1,265.695
0,1733,0,0,0,-29286.4,12724.8,3781.5,265.710
0,1734,0,0,0,-28969.6,12724.8,3781.9,265.723
0,1735,0,0,0,-28652.8,12724.8,3782.2,265.733
0,1736,0,0,0,-28336.0,12724.8,3782.6,265.743
0,1737,0,0,0,-28019.2,12724.8,3783.0,265.753
0,1738,0,0,0,-27702.4,12724.8,3783.4,265.765
0,1739,0,0,0,-27385.6,12724.8,3783.7,265.778
0,1740,0,0,0,-27068.8,12724.8,3784.1,265.788
0,1741,0,0,0,-26752.0,12724.8,3784.5,265.798
0,1742,0,0,0,-26435.2,12724.8,3784.9,265.808
0,1743,0,0,0,-26118.4,12724.8,3785.3,265.820
0,1744,0,0,0,-25801.6,12724.8,3785.7,265.838
0,1745,0,0,0,-25484.8,12724.8,3786.1,265.848
0,1746,0,0,0,-25168.0,12724.8,3786.5,265.875
0,1747,0,0,0,-24851.2,12724.8,3786.9,265.885
0,1748,0,0,0,-24534.4,12724.8,3787.3,265.909
0,1749,0,0,0,-24217.6,12724.8,3787.7,265.921
0,1750,0,0,0,-23900.8,12724.8,3788.2,265.931
0,1751,0,0,0,-23584.0,12724.8,3788.5,265.941
0,1752,0,0,0,-23267.2,12724.8,3788.9,265.955
0,1753,0,0,0,-22950.4,12724.8,3789.3,265.970
0,1754,0,0,0,-22633.6,12724.8,3789.8,265.985
0,1755,0,0,0,-22316.8,12724.8,3790.2,265.999
0,1756,0,0,0,-22000.0,12724.8,3790.6,266.010
0,1757,0,0,0,-21683.2,12724.8,3791.2,266.027
0,1758,0,0,0,-21683.2,12962.4,3791.3,274.403
0,1759,0,0,0,-22000.0,12962.4,3791.0,274.413
0,1760,0,0,0,-22316.8,12962.4,3790.2,274.423
0,1761,0,0,0,-22633.6,12962.4,3790.0,274.433
0,1762,0,0,0,-22950.4,12962.4,3789.6,274.443
0,1763,0,0,0,-23267.2,12962.4,3789.1,274.504
0,1764,0,0,0,-23584.0,12962.4,3788.7,274.514
0,1765,0,0,0,-23900.8,12962.4,3788.3,274.524
0,1766,0,0,0,-24217.6,12962.4,3787.9,274.535
0,1767,0,0,0,-24534.4,12962.4,3787.5,274.545
0,1768,0,0,0,-24851.2,12962.4,3787.1,274.580
0,1769,0,0,0,-25168.0,12962.4,3786.6,274.590
0,1770,0,0,0,-25484.8,12962.4,3786.2,274.600
0,1771,0,0,0,-25801.6,12962.4,3785.9,274.610
0,1772,0,0,0,-26118.4,12962.4,3785.5,274.620
0,1773,0,0,0,-26435.2,12962.4,3785.1,274.630
0,1774,0,0,0,-26752.0,12962.4,3784.7,274.647
0,1775,0,0,0,-27068.8,12962.4,3784.3,274.657
0,1776,0,0,0,-27385.6,12962.4,3783.9,274.669
0,1777,0,0,0,-27702.4,12962.4,3783.5,274.682
0,1778,0,0,0,-28019.2,12962.4,3783.2,274.692
0,1779,0,0,0,-28336.0,12962.4,3782.8,274.702
0,1780,0,0,0,-28652.8,12962.4,3782.4,274.729
0,1781,0,0,0,-28969.6,12962.4,3782.1,274.739
0,1782,0,0,0,-29286.4,12962.4,3781.7,274.749
0,1783,0,0,0,-29603.2,12962.4,3781.3,274.759
0,1784,0,0,0,-29920.0,12962.4,3781.0,274.770
0,1785,0,0,0,-30236.8,12962.4,3780.6,274.781
0,1786,0,0,0,-30553.6,12962.4,3780.3,274.791
0,1787,0,0,0,-30870.4,12962.4,3779.9,274.801
0,1788,0,0,0,-31187.2,12962.4,3779.6,274.811
0,1789,0,0,0,-31504.0,12962.4,3779.2,274.821
0,1790,0,0,0,-31820.8,12962.4,3778.9,274.833
0,1791,0,0,0,-32137.6,12962.4,3778.5,274.843
0,1792,0,0,0,-32454.4,12962.4,3778.2,274.853
0,1793,0,0,0,-32771.2,12962.4,3777.9,274.867
0,1794,0,0,0,-33088.0,12962.4,3777.5,274.877
0,1795,0,0,0,-33404.8,12962.4,3777.2,274.890
0,1796,0,0,0,-33721.6,12962.4,3776.9,274.917
0,1797,0,0,0,-34038.4,12962.4,3776.5,274.927
0,1798,0,0,0,-34355.2,12962.4,3776.2,274.937
0,1799,0,0,0,-34672.0,12962.4,3775.9,274.948
0,1800,0,0,0,-34988.8,12962.4,3775.5,274.959
0,1801,0,0,0,-35305.6,12962.4,3775.2,274.969
0,1802,0,0,0,-35622.4,12962.4,3774.9,274.979
0,1803,0,0,0,-35939.2,12962.4,3774.6,274.989
0,1804,0,0,0,-36256.0,12962.4,3774.2,274.999
0,1805,0,0,0,-36572.8,12962.4,3773.9,275.009
0,1806,0,0,0,-36889.6,12962.4,3773.6,275.020
0,1807,0,0,0,-37206.4,12962.4,3773.3,275.032
0,1808,0,0,0,-37523.2,12962.4,3773.0,275.043
0,1809,0,0,0,-37840.0,12962.4,3772.6,275.061
0,1810,0,0,0,-38156.8,12962.4,3772.3,275.071
0,1811,0,0,0,-38473.6,12962.4,3772.0,275.081
0,1812,0,0,0,-38790.4,12962.4,3771.7,275.091
0,1813,0,0,0,-39107.2,12962.4,3771.4,275.101
0,1814,0,0,0,-39424.0,12962.4,3771.0,275.111
0,1815,0,0,0,-39740.8,12962.4,3770.7,275.121
0,1816,0,0,0,-40057.6,12962.4,3770.4,275.131
0,1817,0,0,0,-40374.4,12962.4,3770.2,275.141
0,1818,0,0,0,-40057.6,13200.0,3770.8,283.270
0,1819,0,0,0,-39740.8,13200.0,3771.1,283.280
0,1820,0,0,0,-39424.0,13200.0,3771.4,283.290
0,1821,0,0,0,-39107.2,13200.0,3771.7,283.300
